Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Hombres;09 Cataluña;Española;2024T2;7,97
Hombres;09 Cataluña;Española;2024T1;8,12
Hombres;09 Cataluña;Española;2023T4;8,14
Hombres;09 Cataluña;Española;2023T3;7,82
Hombres;09 Cataluña;Española;2023T2;8,06
Hombres;09 Cataluña;Española;2023T1;8,4
Hombres;09 Cataluña;Española;2022T4;8,63
Hombres;09 Cataluña;Española;2022T3;7,4
Hombres;09 Cataluña;Española;2022T2;7,59
Hombres;09 Cataluña;Española;2022T1;8,56
Hombres;09 Cataluña;Española;2021T4;7,7
Hombres;09 Cataluña;Española;2021T3;9,27
Hombres;09 Cataluña;Española;2021T2;9,51
Hombres;09 Cataluña;Española;2021T1;9,72
Hombres;09 Cataluña;Española;2020T4;10,32
Hombres;09 Cataluña;Española;2020T3;10,88
Hombres;09 Cataluña;Española;2020T2;10,84
Hombres;09 Cataluña;Española;2020T1;8,72
Hombres;09 Cataluña;Española;2019T4;8,63
Hombres;09 Cataluña;Española;2019T3;8,94
Hombres;09 Cataluña;Española;2019T2;9,09
Hombres;09 Cataluña;Española;2019T1;9,04
Hombres;09 Cataluña;Española;2018T4;8,94
Hombres;09 Cataluña;Española;2018T3;8,52
Hombres;09 Cataluña;Española;2018T2;9,22
Hombres;09 Cataluña;Española;2018T1;9,97
Hombres;09 Cataluña;Española;2017T4;10,36
Hombres;09 Cataluña;Española;2017T3;10,05
Hombres;09 Cataluña;Española;2017T2;10,57
Hombres;09 Cataluña;Española;2017T1;12,43
Hombres;09 Cataluña;Española;2016T4;11,97
Hombres;09 Cataluña;Española;2016T3;11,82
Hombres;09 Cataluña;Española;2016T2;12,4
Hombres;09 Cataluña;Española;2016T1;14,06
Hombres;09 Cataluña;Española;2015T4;14,2
Hombres;09 Cataluña;Española;2015T3;13,97
Hombres;09 Cataluña;Española;2015T2;15,67
Hombres;09 Cataluña;Española;2015T1;17,03
Hombres;09 Cataluña;Española;2014T4;17,49
Hombres;09 Cataluña;Española;2014T3;16,67
Hombres;09 Cataluña;Española;2014T2;18
Hombres;09 Cataluña;Española;2014T1;19,9
Hombres;09 Cataluña;Española;2013T4;19,27
Hombres;09 Cataluña;Española;2013T3;19,21
Hombres;09 Cataluña;Española;2013T2;20,28
Hombres;09 Cataluña;Española;2013T1;21,01
Hombres;09 Cataluña;Española;2012T4;20,93
Hombres;09 Cataluña;Española;2012T3;19,3
Hombres;09 Cataluña;Española;2012T2;18,94
Hombres;09 Cataluña;Española;2012T1;17,68
Hombres;09 Cataluña;Española;2011T4;16,37
Hombres;09 Cataluña;Española;2011T3;15,95
Hombres;09 Cataluña;Española;2011T2;15,11
Hombres;09 Cataluña;Española;2011T1;16,15
Hombres;09 Cataluña;Española;2010T4;15,73
Hombres;09 Cataluña;Española;2010T3;14,73
Hombres;09 Cataluña;Española;2010T2;14,72
Hombres;09 Cataluña;Española;2010T1;15,28
Hombres;09 Cataluña;Española;2009T4;14,36
Hombres;09 Cataluña;Española;2009T3;13,59
Hombres;09 Cataluña;Española;2009T2;13,11
Hombres;09 Cataluña;Española;2009T1;12,74
Hombres;09 Cataluña;Española;2008T4;9,83
Hombres;09 Cataluña;Española;2008T3;7,15
Hombres;09 Cataluña;Española;2008T2;5,85
Hombres;09 Cataluña;Española;2008T1;5,29
Hombres;09 Cataluña;Española;2007T4;4,6
Hombres;09 Cataluña;Española;2007T3;4,91
Hombres;09 Cataluña;Española;2007T2;4,35
Hombres;09 Cataluña;Española;2007T1;4,17
Hombres;09 Cataluña;Española;2006T4;4,82
Hombres;09 Cataluña;Española;2006T3;4,2
Hombres;09 Cataluña;Española;2006T2;3,89
Hombres;09 Cataluña;Española;2006T1;4,38
Hombres;09 Cataluña;Española;2005T4;4,86
Hombres;09 Cataluña;Española;2005T3;4,64
Hombres;09 Cataluña;Española;2005T2;5,16
Hombres;09 Cataluña;Española;2005T1;5,58
Hombres;09 Cataluña;Española;2004T4;6,4
Hombres;09 Cataluña;Española;2004T3;6,65
Hombres;09 Cataluña;Española;2004T2;7,27
Hombres;09 Cataluña;Española;2004T1;7,43
Hombres;09 Cataluña;Española;2003T4;6,47
Hombres;09 Cataluña;Española;2003T3;7,03
Hombres;09 Cataluña;Española;2003T2;6,82
Hombres;09 Cataluña;Española;2003T1;7,16
Hombres;09 Cataluña;Española;2002T4;7,05
Hombres;09 Cataluña;Española;2002T3;6,63
Hombres;09 Cataluña;Española;2002T2;6,72
Hombres;09 Cataluña;Española;2002T1;7,64
Hombres;09 Cataluña;Extranjera: Total;2025T4;12,52
Hombres;09 Cataluña;Extranjera: Total;2025T3;12,08
Hombres;09 Cataluña;Extranjera: Total;2025T2;13,16
Hombres;09 Cataluña;Extranjera: Total;2025T1;11,15
Hombres;09 Cataluña;Extranjera: Total;2024T4;12,4
Hombres;09 Cataluña;Extranjera: Total;2024T3;13,46
Hombres;09 Cataluña;Extranjera: Total;2024T2;13,94
Hombres;09 Cataluña;Extranjera: Total;2024T1;11
Hombres;09 Cataluña;Extranjera: Total;2023T4;10,12
Hombres;09 Cataluña;Extranjera: Total;2023T3;9,71
Hombres;09 Cataluña;Extranjera: Total;2023T2;11,34
Hombres;09 Cataluña;Extranjera: Total;2023T1;16,73
Hombres;09 Cataluña;Extranjera: Total;2022T4;15,87
Hombres;09 Cataluña;Extranjera: Total;2022T3;14
Hombres;09 Cataluña;Extranjera: Total;2022T2;12,92
Hombres;09 Cataluña;Extranjera: Total;2022T1;16,45
Hombres;09 Cataluña;Extranjera: Total;2021T4;14,16
Hombres;09 Cataluña;Extranjera: Total;2021T3;14,74
Hombres;09 Cataluña;Extranjera: Total;2021T2;18,63
Hombres;09 Cataluña;Extranjera: Total;2021T1;20,39
Hombres;09 Cataluña;Extranjera: Total;2020T4;24,8
Hombres;09 Cataluña;Extranjera: Total;2020T3;18,64
Hombres;09 Cataluña;Extranjera: Total;2020T2;21,72
Hombres;09 Cataluña;Extranjera: Total;2020T1;15,89
Hombres;09 Cataluña;Extranjera: Total;2019T4;16,24
Hombres;09 Cataluña;Extranjera: Total;2019T3;16,89
Hombres;09 Cataluña;Extranjera: Total;2019T2;19,91
Hombres;09 Cataluña;Extranjera: Total;2019T1;21,14
Hombres;09 Cataluña;Extranjera: Total;2018T4;21,04
Hombres;09 Cataluña;Extranjera: Total;2018T3;21,23
Hombres;09 Cataluña;Extranjera: Total;2018T2;20,18
Hombres;09 Cataluña;Extranjera: Total;2018T1;20,58
Hombres;09 Cataluña;Extranjera: Total;2017T4;20,44
Hombres;09 Cataluña;Extranjera: Total;2017T3;20,74
Hombres;09 Cataluña;Extranjera: Total;2017T2;22,25
Hombres;09 Cataluña;Extranjera: Total;2017T1;24,06
Hombres;09 Cataluña;Extranjera: Total;2016T4;24,87
Hombres;09 Cataluña;Extranjera: Total;2016T3;25,53
Hombres;09 Cataluña;Extranjera: Total;2016T2;25,22
Hombres;09 Cataluña;Extranjera: Total;2016T1;28,77
Hombres;09 Cataluña;Extranjera: Total;2015T4;30
Hombres;09 Cataluña;Extranjera: Total;2015T3;33,37
Hombres;09 Cataluña;Extranjera: Total;2015T2;33,21
Hombres;09 Cataluña;Extranjera: Total;2015T1;36,71
Hombres;09 Cataluña;Extranjera: Total;2014T4;36,05
Hombres;09 Cataluña;Extranjera: Total;2014T3;32,33
Hombres;09 Cataluña;Extranjera: Total;2014T2;33,48
Hombres;09 Cataluña;Extranjera: Total;2014T1;39,79
Hombres;09 Cataluña;Extranjera: Total;2013T4;37,43
Hombres;09 Cataluña;Extranjera: Total;2013T3;42,62
Hombres;09 Cataluña;Extranjera: Total;2013T2;41,64
Hombres;09 Cataluña;Extranjera: Total;2013T1;44,68
Hombres;09 Cataluña;Extranjera: Total;2012T4;41,57
Hombres;09 Cataluña;Extranjera: Total;2012T3;39,09
Hombres;09 Cataluña;Extranjera: Total;2012T2;40,63
Hombres;09 Cataluña;Extranjera: Total;2012T1;43,56
Hombres;09 Cataluña;Extranjera: Total;2011T4;38,9
Hombres;09 Cataluña;Extranjera: Total;2011T3;39,15
Hombres;09 Cataluña;Extranjera: Total;2011T2;32,96
Hombres;09 Cataluña;Extranjera: Total;2011T1;33,97
Hombres;09 Cataluña;Extranjera: Total;2010T4;33,33
Hombres;09 Cataluña;Extranjera: Total;2010T3;31,24
Hombres;09 Cataluña;Extranjera: Total;2010T2;32,45
Hombres;09 Cataluña;Extranjera: Total;2010T1;34,39
Hombres;09 Cataluña;Extranjera: Total;2009T4;33,45
Hombres;09 Cataluña;Extranjera: Total;2009T3;28,63
Hombres;09 Cataluña;Extranjera: Total;2009T2;32,28
Hombres;09 Cataluña;Extranjera: Total;2009T1;34,57
Hombres;09 Cataluña;Extranjera: Total;2008T4;22,44
Hombres;09 Cataluña;Extranjera: Total;2008T3;18,74
Hombres;09 Cataluña;Extranjera: Total;2008T2;14,68
Hombres;09 Cataluña;Extranjera: Total;2008T1;12,92
Hombres;09 Cataluña;Extranjera: Total;2007T4;10,13
Hombres;09 Cataluña;Extranjera: Total;2007T3;9,39
Hombres;09 Cataluña;Extranjera: Total;2007T2;10,88
Hombres;09 Cataluña;Extranjera: Total;2007T1;11,59
Hombres;09 Cataluña;Extranjera: Total;2006T4;8,85
Hombres;09 Cataluña;Extranjera: Total;2006T3;7,53
Hombres;09 Cataluña;Extranjera: Total;2006T2;10,56
Hombres;09 Cataluña;Extranjera: Total;2006T1;12
Hombres;09 Cataluña;Extranjera: Total;2005T4;9,35
Hombres;09 Cataluña;Extranjera: Total;2005T3;12,01
Hombres;09 Cataluña;Extranjera: Total;2005T2;11,7
Hombres;09 Cataluña;Extranjera: Total;2005T1;10,09
Hombres;09 Cataluña;Extranjera: Total;2004T4;12,87
Hombres;09 Cataluña;Extranjera: Total;2004T3;14,08
Hombres;09 Cataluña;Extranjera: Total;2004T2;15,11
Hombres;09 Cataluña;Extranjera: Total;2004T1;17,87
Hombres;09 Cataluña;Extranjera: Total;2003T4;17,81
Hombres;09 Cataluña;Extranjera: Total;2003T3;16,02
Hombres;09 Cataluña;Extranjera: Total;2003T2;21,59
Hombres;09 Cataluña;Extranjera: Total;2003T1;21,39
Hombres;09 Cataluña;Extranjera: Total;2002T4;24,89
Hombres;09 Cataluña;Extranjera: Total;2002T3;14,63
Hombres;09 Cataluña;Extranjera: Total;2002T2;12,11
Hombres;09 Cataluña;Extranjera: Total;2002T1;14,83
Hombres;09 Cataluña;Extranjera: Unión Europea;2025T4;6,04
Hombres;09 Cataluña;Extranjera: Unión Europea;2025T3;7,51
Hombres;09 Cataluña;Extranjera: Unión Europea;2025T2;9,63
Hombres;09 Cataluña;Extranjera: Unión Europea;2025T1;5,51
Hombres;09 Cataluña;Extranjera: Unión Europea;2024T4;6,01
Hombres;09 Cataluña;Extranjera: Unión Europea;2024T3;12,88
Hombres;09 Cataluña;Extranjera: Unión Europea;2024T2;10,66
Hombres;09 Cataluña;Extranjera: Unión Europea;2024T1;7,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2023T4;3
Hombres;09 Cataluña;Extranjera: Unión Europea;2023T3;6,37
Hombres;09 Cataluña;Extranjera: Unión Europea;2023T2;6,07
Hombres;09 Cataluña;Extranjera: Unión Europea;2023T1;5
Hombres;09 Cataluña;Extranjera: Unión Europea;2022T4;4,32
Hombres;09 Cataluña;Extranjera: Unión Europea;2022T3;5,17
Hombres;09 Cataluña;Extranjera: Unión Europea;2022T2;5,97
Hombres;09 Cataluña;Extranjera: Unión Europea;2022T1;6,42
Hombres;09 Cataluña;Extranjera: Unión Europea;2021T4;6,66
Hombres;09 Cataluña;Extranjera: Unión Europea;2021T3;17,97
Hombres;09 Cataluña;Extranjera: Unión Europea;2021T2;11,61
Hombres;09 Cataluña;Extranjera: Unión Europea;2021T1;11,23
Hombres;09 Cataluña;Extranjera: Unión Europea;2020T4;15,41
Hombres;09 Cataluña;Extranjera: Unión Europea;2020T3;11,97
Hombres;09 Cataluña;Extranjera: Unión Europea;2020T2;14,9
Hombres;09 Cataluña;Extranjera: Unión Europea;2020T1;6,99
Hombres;09 Cataluña;Extranjera: Unión Europea;2019T4;9,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2019T3;9,9
Hombres;09 Cataluña;Extranjera: Unión Europea;2019T2;7,86
Hombres;09 Cataluña;Extranjera: Unión Europea;2019T1;9,6
Hombres;09 Cataluña;Extranjera: Unión Europea;2018T4;12,78
Hombres;09 Cataluña;Extranjera: Unión Europea;2018T3;13,62
Hombres;09 Cataluña;Extranjera: Unión Europea;2018T2;15,29
Hombres;09 Cataluña;Extranjera: Unión Europea;2018T1;15,05
Hombres;09 Cataluña;Extranjera: Unión Europea;2017T4;16,41
Hombres;09 Cataluña;Extranjera: Unión Europea;2017T3;15,33
Hombres;09 Cataluña;Extranjera: Unión Europea;2017T2;10,23
Hombres;09 Cataluña;Extranjera: Unión Europea;2017T1;14,01
Hombres;09 Cataluña;Extranjera: Unión Europea;2016T4;13,92
Hombres;09 Cataluña;Extranjera: Unión Europea;2016T3;16,06
Hombres;09 Cataluña;Extranjera: Unión Europea;2016T2;12,27
Hombres;09 Cataluña;Extranjera: Unión Europea;2016T1;13,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2015T4;21,26
Hombres;09 Cataluña;Extranjera: Unión Europea;2015T3;18,28
Hombres;09 Cataluña;Extranjera: Unión Europea;2015T2;17,93
Hombres;09 Cataluña;Extranjera: Unión Europea;2015T1;18,22
Hombres;09 Cataluña;Extranjera: Unión Europea;2014T4;19,02
Hombres;09 Cataluña;Extranjera: Unión Europea;2014T3;14,88
Hombres;09 Cataluña;Extranjera: Unión Europea;2014T2;19,04
Hombres;09 Cataluña;Extranjera: Unión Europea;2014T1;26,78
Hombres;09 Cataluña;Extranjera: Unión Europea;2013T4;21,87
Hombres;09 Cataluña;Extranjera: Unión Europea;2013T3;22,27
Hombres;09 Cataluña;Extranjera: Unión Europea;2013T2;21,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2013T1;32,44
Hombres;09 Cataluña;Extranjera: Unión Europea;2012T4;20,74
Hombres;09 Cataluña;Extranjera: Unión Europea;2012T3;20,39
Hombres;09 Cataluña;Extranjera: Unión Europea;2012T2;16,52
Hombres;09 Cataluña;Extranjera: Unión Europea;2012T1;13,5
Hombres;09 Cataluña;Extranjera: Unión Europea;2011T4;16,98
Hombres;09 Cataluña;Extranjera: Unión Europea;2011T3;19,61
Hombres;09 Cataluña;Extranjera: Unión Europea;2011T2;17,46
Hombres;09 Cataluña;Extranjera: Unión Europea;2011T1;23,17
Hombres;09 Cataluña;Extranjera: Unión Europea;2010T4;22,54
Hombres;09 Cataluña;Extranjera: Unión Europea;2010T3;19,58
Hombres;09 Cataluña;Extranjera: Unión Europea;2010T2;22,38
Hombres;09 Cataluña;Extranjera: Unión Europea;2010T1;22,89
Hombres;09 Cataluña;Extranjera: Unión Europea;2009T4;20,05
Hombres;09 Cataluña;Extranjera: Unión Europea;2009T3;20,6
Hombres;09 Cataluña;Extranjera: Unión Europea;2009T2;22,71
Hombres;09 Cataluña;Extranjera: Unión Europea;2009T1;19,34
Hombres;09 Cataluña;Extranjera: Unión Europea;2008T4;15,54
Hombres;09 Cataluña;Extranjera: Unión Europea;2008T3;9,87
Hombres;09 Cataluña;Extranjera: Unión Europea;2008T2;4,89
Hombres;09 Cataluña;Extranjera: Unión Europea;2008T1;5,11
Hombres;09 Cataluña;Extranjera: Unión Europea;2007T4;7,03
Hombres;09 Cataluña;Extranjera: Unión Europea;2007T3;8,55
Hombres;09 Cataluña;Extranjera: Unión Europea;2007T2;10,16
Hombres;09 Cataluña;Extranjera: Unión Europea;2007T1;5,01
Hombres;09 Cataluña;Extranjera: Unión Europea;2006T4;5,43
Hombres;09 Cataluña;Extranjera: Unión Europea;2006T3;4,63
Hombres;09 Cataluña;Extranjera: Unión Europea;2006T2;11,26
Hombres;09 Cataluña;Extranjera: Unión Europea;2006T1;..
Hombres;09 Cataluña;Extranjera: Unión Europea;2005T4;..
Hombres;09 Cataluña;Extranjera: Unión Europea;2005T3;0,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2005T2;16,87
Hombres;09 Cataluña;Extranjera: Unión Europea;2005T1;3,41
Hombres;09 Cataluña;Extranjera: Unión Europea;2004T4;6,03
Hombres;09 Cataluña;Extranjera: Unión Europea;2004T3;14,53
Hombres;09 Cataluña;Extranjera: Unión Europea;2004T2;6,06
Hombres;09 Cataluña;Extranjera: Unión Europea;2004T1;1,74
Hombres;09 Cataluña;Extranjera: Unión Europea;2003T4;4,65
Hombres;09 Cataluña;Extranjera: Unión Europea;2003T3;10,49
Hombres;09 Cataluña;Extranjera: Unión Europea;2003T2;5,94
Hombres;09 Cataluña;Extranjera: Unión Europea;2003T1;20,21
Hombres;09 Cataluña;Extranjera: Unión Europea;2002T4;29,95
Hombres;09 Cataluña;Extranjera: Unión Europea;2002T3;18,56
Hombres;09 Cataluña;Extranjera: Unión Europea;2002T2;6,58
Hombres;09 Cataluña;Extranjera: Unión Europea;2002T1;7,61
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2025T4;14,26
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2025T3;13,15
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2025T2;14,07
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2025T1;12,72
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2024T4;14,05
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2024T3;13,61
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2024T2;14,61
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2024T1;11,64
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2023T4;11,93
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2023T3;10,57
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2023T2;12,48
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2023T1;19,51
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2022T4;19,2
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2022T3;16,12
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2022T2;14,43
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2022T1;19,2
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2021T4;16,33
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2021T3;13,85
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2021T2;20,6
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2021T1;23,54
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2020T4;27,58
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2020T3;20,71
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2020T2;23,61
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2020T1;18,41
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2019T4;18,78
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2019T3;19,75
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2019T2;24,59
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2019T1;25,81
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2018T4;24,55
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2018T3;23,73
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2018T2;21,83
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2018T1;22,7
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2017T4;21,89
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2017T3;22,75
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2017T2;26,21
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2017T1;27,27
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2016T4;28,61
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2016T3;28,69
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2016T2;29,6
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2016T1;33,85
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2015T4;32,85
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2015T3;37,67
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2015T2;37,18
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2015T1;41,39
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2014T4;40,43
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2014T3;37,41
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2014T2;37,72
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2014T1;43,82
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2013T4;42,15
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2013T3;47,99
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2013T2;47,42
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2013T1;48,27
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2012T4;47,41
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2012T3;44,44
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2012T2;47,51
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2012T1;51,37
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2011T4;44,6
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2011T3;44,33
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2011T2;37,16
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2011T1;37,37
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2010T4;37,24
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2010T3;34,88
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2010T2;35,67
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2010T1;37,74
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2009T4;36,94
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2009T3;30,6
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2009T2;34,76
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2009T1;38,56
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2008T4;24,25
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2008T3;21,01
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2008T2;17,13
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2008T1;15,04
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2007T4;11,04
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2007T3;9,58
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2007T2;11,04
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2007T1;13,34
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2006T4;9,29
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2006T3;7,84
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2006T2;10,48
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2006T1;13,44
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2005T4;10,34
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2005T3;13,17
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2005T2;10,97
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2005T1;11,05
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2004T4;13,82
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2004T3;14,03
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2004T2;16,51
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2004T1;20,21
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2003T4;19,3
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2003T3;16,66
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2003T2;23,73
Hombres;09 Cataluña;Extranjera: No pertenecientes a la Unión Europea;2003T1;21,7
